,EXPECTED_ROI,EXPECTED_ROI,ROI_STANDARD_DEVIATION,ROI_STANDARD_DEVIATION,SHARPE_RATIO,SHARPE_RATIO,WIN_LOSS_RATIO,WIN_LOSS_RATIO,MAX_TRADE_PROPORTION,MAX_TRADE_PROPORTION,UNIQUE_TOKENS_TRADED,UNIQUE_TOKENS_TRADED,TOTAL_TRADES,TOTAL_TRADES,WALLET_STATUS
,mean,median,mean,median,mean,median,mean,median,mean,median,mean,median,mean,median,<lambda>
Cluster_Name,,,,,,,,,,,,,,,
"Cluster 0: High ROI, Low σ",-0.002211132020322122,-6.670754621500001e-05,0.03860806364034947,0.002720213286,-0.08489745012592911,-0.037128315630000006,0.7085831197802198,0.428571,0.11511541036776593,0.09462955725,28.905494505494506,13.0,97.20659340659341,46.0,12.417582417582418
"Cluster 1: Low ROI, Low σ",-0.7572270900893386,-0.775375982,0.17854103238469907,0.1619057123,-7.3058089502294195,-4.666524932,0.03109411875843455,0.0,0.44026105074642,0.4718149087,39.26855600539811,29.0,167.6234817813765,120.0,95.54655870445345
"Cluster 2: High ROI, High σ",-0.043549212252692523,-0.02349365874,0.6102669612186916,0.5669570242499999,-0.074317479643825,-0.036840873535,0.6643519813084112,0.565217,0.07783143696401168,0.04876555988,126.30373831775701,55.0,305.02803738317755,137.0,31.308411214953267
"Cluster 3: Low ROI, High σ",-0.16356170120741076,-0.1476147836,0.3526319135036752,0.3518208273,-0.4677320525896402,-0.426133179,0.5191205945465323,0.396226,0.06838779427430362,0.04610756856,165.4635447540012,65.0,394.1387077652638,152.0,31.653823355068166
