USER_GROUP,TOTAL_PNL,WALLET_COUNT
all,-11.843478726,1
all,-11.783062715,1
all,-11.737381148,1
all,-11.72796243,1
all,-11.682691669,1
all,-11.647462688,1
all,-11.641790601,1
all,-11.62701332,1
all,-11.595442598,1
all,-11.58981645,1
all,-11.487966444,1
all,-11.487176961,1
all,-11.480311269,1
all,-11.454278013,1
all,-11.391717902,1
all,-11.342980958,1
all,-11.325030662,1
all,-11.309702952,1
all,-11.308583661,1
all,-11.267362938,1
all,-11.229510149,1
all,-11.187474648,1
all,-11.15969532,1
all,-11.096384285,1
all,-11.046386375,1
all,-11.039409557,1
all,-10.963727512,1
all,-10.963718837,1
all,-10.960605388,1
all,-10.939929947,1
all,-10.920973385,1
all,-10.896620962,1
all,-10.871783872,1
all,-10.830860651,1
all,-10.807445855,1
all,-10.759767786,1
all,-10.750110778,1
all,-10.74761873,1
all,-10.726383395,1
all,-10.717988287,1
all,-10.643084704,1
all,-10.639640638,1
all,-10.62132727,1
all,-10.61208369,1
all,-10.59620083,1
all,-10.549941389,1
all,-10.500863733,1
all,-10.460865952,1
all,-10.451031442,1
all,-10.401798134,1
all,-10.383209743,1
all,-10.370235074,1
all,-10.342239436,1
all,-10.295911034,1
all,-10.286482189,1
all,-10.284897643,1
all,-10.276604362,1
all,-10.267747438,1
all,-10.236807292,1
all,-10.231204283,1
all,-10.213554521,1
all,-10.144370126,1
all,-10.115880493,1
all,-10.070588755,1
all,-10.056169697,1
all,-10.037420853,1
all,-10.031847718,1
all,-10.028737249,1
all,-10.019449282,1
all,-9.967729568,1
all,-9.940864397,1
all,-9.939981721,1
all,-9.923457471,1
all,-9.905097242,1
all,-9.855123833,1
all,-9.841968261,1
all,-9.814382756,1
all,-9.801956283,1
all,-9.768401492,1
all,-9.760289465,1
all,-9.754922203,1
all,-9.715263631,1
all,-9.706921554,1
all,-9.700483579,1
all,-9.668392615,1
all,-9.620188579,1
all,-9.604353404,1
all,-9.601575836,1
all,-9.589580827,1
all,-9.568303431,1
all,-9.561421011,1
all,-9.560474912,1
all,-9.553842652,1
all,-9.505408267,1
all,-9.467238499,1
all,-9.463069851,1
all,-9.460473228,1
all,-9.453553327,1
all,-9.452904566,1
all,-9.441517797,1
all,-9.438394788,1
all,-9.433993821,1
all,-9.418836407,1
all,-9.360977098,1
all,-9.319599854,1
all,-9.309627589,1
all,-9.270420725,1
all,-9.266208757,1
all,-9.248554087,1
all,-9.22698635,1
all,-9.188832235,1
all,-9.16871716,1
all,-9.168537681,1
all,-9.159788142,1
all,-9.133819734,1
all,-9.132668366,1
all,-9.122285935,1
all,-9.092295399,1
all,-9.083265385,1
all,-9.082172159,1
all,-9.066525202,1
all,-9.049604234,1
all,-9.042996294,1
all,-9.02853021,1
all,-8.982029315,1
all,-8.976861988,1
all,-8.935405644,1
all,-8.928589907,1
all,-8.90561089,1
all,-8.872883054,1
all,-8.856970409,1
all,-8.821933728,1
all,-8.82155972,1
all,-8.790393767,1
all,-8.721255862,1
all,-8.706112368,1
all,-8.697893954,1
all,-8.696257957,1
all,-8.661842048,1
all,-8.657014276,1
all,-8.647329903,1
all,-8.64072131,1
all,-8.635663836,1
all,-8.580827034,1
all,-8.525087439,1
all,-8.517699647,1
all,-8.496738436,1
all,-8.482758566,1
all,-8.45431125,1
all,-8.449070975,1
all,-8.427524008,1
all,-8.425031774,1
all,-8.393702615,1
all,-8.332485734,1
all,-8.319934317,1
all,-8.318320336,1
all,-8.314502893,1
all,-8.304499882,1
all,-8.29068176,1
all,-8.2788122,1
all,-8.239423911,1
all,-8.232869322,1
all,-8.228955486,1
all,-8.205935799,1
all,-8.19913065,1
all,-8.196553137,1
all,-8.165585994,1
all,-8.154659042,1
all,-8.141542839,1
all,-8.135435137,1
all,-8.11792797,1
all,-8.106458546,1
all,-8.104327058,1
all,-8.091272778,1
all,-8.090936256,1
all,-8.085988623,1
all,-8.074807253,1
all,-8.059291052,1
all,-7.998409044,1
all,-7.986610069,1
all,-7.953479753,1
all,-7.951817473,1
all,-7.930152882,1
all,-7.921241171,1
all,-7.914830972,1
all,-7.879082048,1
all,-7.867156816,1
all,-7.865552524,1
all,-7.858044285,1
all,-7.855324973,1
all,-7.855306207,1
all,-7.854513398,1
all,-7.847046842,1
all,-7.833816434,1
all,-7.833290904,1
all,-7.817918746,1
all,-7.769091966,1
all,-7.76406206,1
all,-7.763572695,1
all,-7.739210279,1
all,-7.732601243,1
all,-7.70907077,1
all,-7.697338091,1
all,-7.696339092,1
all,-7.672913176,1
all,-7.664070083,1
all,-7.644450282,1
all,-7.628661214,1
all,-7.626162103,1
all,-7.623356898,1
all,-7.620790091,1
all,-7.61787503,1
all,-7.615869676,1
all,-7.602913344,1
all,-7.56890514,1
all,-7.527973322,1
all,-7.523048643,1
all,-7.514000915,1
all,-7.499774146,1
all,-7.492884976,1
all,-7.492730645,1
all,-7.488375479,1
all,-7.484592315,1
all,-7.470954938,1
all,-7.432199508,1
all,-7.425626484,1
all,-7.423600224,1
all,-7.404223533,1
all,-7.371931751,1
all,-7.348259228,1
all,-7.336423966,1
all,-7.32977012,1
all,-7.32150468,1
all,-7.303278254,1
all,-7.297373072,1
all,-7.296058101,1
all,-7.274040351,1
all,-7.255848407,1
all,-7.240675898,1
all,-7.223732326,1
all,-7.218035949,1
all,-7.202431088,1
all,-7.19092731,1
all,-7.188997169,1
all,-7.188748096,1
all,-7.17857732,1
all,-7.15262535,1
all,-7.146349333,1
all,-7.143886962,1
all,-7.125751323,1
all,-7.113306253,1
all,-7.109223938,1
all,-7.09613358,1
all,-7.088581547,1
all,-7.084333104,1
all,-7.084271237,1
all,-7.083102687,1
all,-7.082550069,1
all,-7.081764515,1
all,-7.05984517,1
all,-7.057150201,1
all,-7.048448516,1
all,-7.030403742,1
all,-7.01716405,1
all,-7.009093051,1
all,-6.995345226,1
all,-6.989935373,1
all,-6.958564509,1
all,-6.949493056,1
all,-6.932370722,1
all,-6.9315888,1
all,-6.93,1
all,-6.927534991,1
all,-6.90194172,1
all,-6.890263448,1
all,-6.890088877,1
all,-6.883972342,1
all,-6.870387586,1
all,-6.856728896,1
all,-6.825456839,1
all,-6.813888103,1
all,-6.715428152,1
all,-6.712858206,1
all,-6.708541883,1
all,-6.704745598,1
all,-6.702853426,1
all,-6.687220484,1
all,-6.682426358,1
all,-6.680107397,1
all,-6.640903371,1
all,-6.639118647,1
all,-6.596186615,1
all,-6.562807282,1
all,-6.548798511,1
all,-6.545557261,1
all,-6.535214817,1
all,-6.519871711,1
all,-6.517187882,1
all,-6.506693965,1
all,-6.492930335,1
all,-6.478760385,1
all,-6.434510313,1
all,-6.423205934,1
all,-6.411829024,1
all,-6.339738242,1
all,-6.337426983,1
all,-6.33090053,1
all,-6.327740728,1
all,-6.30288833,1
all,-6.296159229,1
all,-6.294630628,1
all,-6.274125336,1
all,-6.268909307,1
all,-6.268389476,1
all,-6.255952701,1
all,-6.244756072,1
all,-6.238458245,1
all,-6.237144421,1
all,-6.235028551,1
all,-6.215590748,1
all,-6.205541544,1
all,-6.205126287,1
all,-6.204854173,1
all,-6.202588723,1
all,-6.192363441,1
all,-6.186213013,1
all,-6.17045511,1
all,-6.170258079,1
all,-6.168034136,1
all,-6.16766652,1
all,-6.159761225,1
all,-6.141073247,1
all,-6.123869181,1
all,-6.119931146,1
all,-6.111429545,1
all,-6.107339595,1
all,-6.107025095,1
all,-6.066952476,1
all,-6.051924036,1
all,-6.051041773,1
all,-6.033616658,1
all,-6.012265478,1
all,-6.011151404,1
all,-6.004888017,1
all,-6.004480939,1
all,-6.004256642,1
all,-6.001881777,1
all,-5.981607367,1
all,-5.975482037,1
all,-5.966776942,1
all,-5.960499614,1
all,-5.933975105,1
all,-5.932762043,1
all,-5.930132119,1
all,-5.928095422,1
all,-5.9278369,1
all,-5.926031873,1
all,-5.910568631,1
all,-5.905023973,1
all,-5.898410915,1
all,-5.87351968,1
all,-5.867985106,1
all,-5.865135649,1
all,-5.858305578,1
all,-5.856734101,1
all,-5.849923489,1
all,-5.832516371,1
all,-5.820117025,1
all,-5.819650889,1
all,-5.811997054,1
all,-5.806881892,1
all,-5.80389213,1
all,-5.803679321,1
all,-5.781979622,1
all,-5.779622116,1
all,-5.766760545,1
all,-5.76163675,1
all,-5.757612205,1
all,-5.756250532,1
all,-5.752511573,1
all,-5.745593109,1
all,-5.745559066,1
all,-5.73619246,1
all,-5.722684236,1
all,-5.71979789,1
all,-5.711264915,1
all,-5.702290957,1
all,-5.699841688,1
all,-5.699741796,1
all,-5.695025719,1
all,-5.687287421,1
all,-5.68260111,1
all,-5.681308836,1
all,-5.680274429,1
all,-5.679331365,1
all,-5.679178418,1
all,-5.667284181,1
all,-5.658406761,1
all,-5.644311073,1
all,-5.629699482,1
all,-5.627928493,1
all,-5.626743078,1
all,-5.62385118,1
all,-5.615282609,1
all,-5.61405876,1
all,-5.614032204,1
all,-5.602122726,1
all,-5.60210587,1
all,-5.581512838,1
all,-5.573845516,1
all,-5.57110685,1
all,-5.544269144,1
all,-5.543041843,1
all,-5.542644919,1
all,-5.530332737,1
all,-5.520401625,1
all,-5.511822039,1
all,-5.510200712,1
all,-5.503499526,1
all,-5.502646298,1
all,-5.497436997,1
all,-5.493706909,1
all,-5.483911479,1
all,-5.483795279,1
all,-5.473232811,1
all,-5.448593718,1
all,-5.447092782,1
all,-5.440313906,1
all,-5.430181914,1
all,-5.427794485,1
all,-5.426248926,1
all,-5.423326046,1
all,-5.421767539,1
all,-5.39032154,1
all,-5.389578057,1
all,-5.389449071,1
all,-5.376990309,1
all,-5.365760585,1
all,-5.359220411,1
all,-5.355493455,1
all,-5.352622132,1
all,-5.344208395,1
all,-5.342004495,1
all,-5.341043232,1
all,-5.340400207,1
all,-5.337759019,1
all,-5.332106976,1
all,-5.328575917,1
all,-5.302594913,1
all,-5.296202721,1
all,-5.287898602,1
all,-5.287253174,1
all,-5.28553225,1
all,-5.283575982,1
all,-5.268955343,1
all,-5.26748679,1
all,-5.257051688,1
all,-5.25386375,1
all,-5.25046884,1
all,-5.248492056,1
all,-5.243780418,1
all,-5.24173455,1
all,-5.239857071,1
all,-5.237088614,1
all,-5.233122325,1
all,-5.229176201,1
all,-5.22708313,1
all,-5.215862668,1
all,-5.202407653,1
all,-5.199645578,1
all,-5.182675134,1
all,-5.170737134,1
all,-5.165026983,1
all,-5.158163116,1
all,-5.120838798,1
all,-5.119636794,1
all,-5.119388689,1
all,-5.116086691,1
all,-5.108412816,1
all,-5.102138297,1
all,-5.102119584,1
all,-5.101901817,1
all,-5.082103857,1
all,-5.077466004,1
all,-5.064590024,1
all,-5.033476279,1
all,-5.027344551,1
all,-5.026173714,1
all,-5.024173898,1
all,-5.021362131,1
all,-5.014248106,1
all,-5.012409473,1
all,-4.990104227,1
all,-4.976214897,1
all,-4.974602502,1
all,-4.973305389,1
all,-4.967571174,1
all,-4.96234389,1
all,-4.96151324,1
all,-4.953714186,1
all,-4.94947284,1
all,-4.949127523,1
all,-4.937415378,1
all,-4.936816436,1
all,-4.936229517,1
all,-4.93553048,1
all,-4.932871351,1
all,-4.926719312,1
all,-4.925677658,1
all,-4.918392874,1
all,-4.918350285,1
all,-4.918114339,1
all,-4.914816468,1
all,-4.911722227,1
all,-4.869762257,1
all,-4.860458161,1
all,-4.859858833,1
all,-4.858722899,1
all,-4.854630548,1
all,-4.85215122,1
all,-4.850399125,1
all,-4.849855675,1
all,-4.841115246,1
all,-4.833920616,1
all,-4.815686027,1
all,-4.815392332,1
all,-4.807761857,1
all,-4.807581746,1
all,-4.804361247,1
all,-4.798716129,1
all,-4.789996793,1
all,-4.785380718,1
all,-4.782938601,1
all,-4.776150056,1
all,-4.773657095,1
all,-4.769700591,1
all,-4.769092511,1
all,-4.766964579,1
all,-4.761679769,1
all,-4.760031906,1
all,-4.75934898,1
all,-4.757914344,1
all,-4.75051903,1
all,-4.745580135,1
all,-4.739797261,1
all,-4.735344944,1
all,-4.733453363,1
all,-4.727561316,1
all,-4.720990128,1
all,-4.719854521,1
all,-4.71583987,1
all,-4.707998547,1
all,-4.705523635,1
all,-4.703163634,1
all,-4.701194602,1
all,-4.700321866,1
all,-4.687516817,1
all,-4.684028873,1
all,-4.678519774,1
all,-4.677987338,1
all,-4.677712284,1
all,-4.673875948,1
all,-4.669378333,1
all,-4.668375235,1
all,-4.667913818,1
all,-4.664108388,1
all,-4.653600667,1
all,-4.651820912,1
all,-4.648498661,1
all,-4.646247245,1
all,-4.642633589,1
all,-4.638892036,1
all,-4.63779304,1
all,-4.63010227,1
all,-4.621292826,1
all,-4.611680556,1
all,-4.609851409,1
all,-4.600815461,1
all,-4.570666097,1
all,-4.557895237,1
all,-4.539333907,1
all,-4.534017492,1
all,-4.531308354,1
all,-4.528472305,1
all,-4.523906832,1
all,-4.511837791,1
all,-4.506804883,1
all,-4.491014764,1
all,-4.49008034,1
all,-4.487799878,1
all,-4.487176172,1
all,-4.482442359,1
all,-4.472569652,1
all,-4.469174789,1
all,-4.468472981,1
all,-4.467606649,1
all,-4.46037623,1
all,-4.459094265,1
all,-4.444734978,1
all,-4.443134461,1
all,-4.418361031,1
all,-4.418097787,1
all,-4.415270215,1
all,-4.410121395,1
all,-4.404767231,1
all,-4.397070243,1
all,-4.395205816,1
all,-4.391723366,1
all,-4.391645842,1
all,-4.385085039,1
all,-4.362156031,1
all,-4.359873791,1
all,-4.359054509,1
all,-4.353680639,1
all,-4.351701854,1
all,-4.347044188,1
all,-4.344187901,1
all,-4.339012931,1
all,-4.33700655,1
all,-4.335663353,1
all,-4.330087465,1
all,-4.325722902,1
all,-4.324296702,1
all,-4.319661853,1
all,-4.317003331,1
all,-4.301962099,1
all,-4.3002825,1
all,-4.29633403,1
all,-4.289141688,1
all,-4.282323536,1
all,-4.281832513,1
all,-4.275081514,1
all,-4.269393716,1
all,-4.269304662,1
all,-4.259385907,1
all,-4.258549131,1
all,-4.257056658,1
all,-4.255592941,1
all,-4.241063212,1
all,-4.238911577,1
all,-4.235137586,1
all,-4.231918228,1
all,-4.225928129,1
all,-4.212314315,1
all,-4.211562172,1
all,-4.18684204,1
all,-4.18217587,1
all,-4.17536084,1
all,-4.170685382,1
all,-4.168130559,1
all,-4.166676839,1
all,-4.164377982,1
all,-4.159195645,1
all,-4.157620411,1
all,-4.142672144,1
all,-4.140231795,1
all,-4.136192943,1
all,-4.13298258,1
all,-4.131271358,1
all,-4.112336198,1
all,-4.110843042,1
all,-4.105561139,1
all,-4.103036387,1
all,-4.102818293,1
all,-4.100354295,1
all,-4.097510584,1
all,-4.097269955,1
all,-4.09214545,1
all,-4.091456385,1
all,-4.086873651,1
all,-4.083851555,1
all,-4.07925883,1
all,-4.077576232,1
all,-4.077421308,1
all,-4.07425134,1
all,-4.068029757,1
all,-4.06764833,1
all,-4.06252286,1
all,-4.052346903,1
all,-4.050642389,1
all,-4.045730488,1
all,-4.044204392,1
all,-4.037772064,1
all,-4.035815232,1
all,-4.02877284,1
all,-4.021648495,1
all,-4.017210318,1
all,-4.013939577,1
all,-4.003447633,1
all,-3.989098148,1
all,-3.983959392,1
all,-3.982439138,1
all,-3.982102755,1
all,-3.981887781,1
all,-3.981716359,1
all,-3.979796103,1
all,-3.974815582,1
all,-3.973083371,1
all,-3.971876995,1
all,-3.963903966,1
all,-3.959495655,1
all,-3.956138013,1
all,-3.955755532,1
all,-3.955052383,1
all,-3.952927921,1
all,-3.951047762,1
all,-3.95039614,1
all,-3.945096394,1
all,-3.937292269,1
all,-3.932287716,1
all,-3.925391898,1
all,-3.920433912,1
all,-3.908279217,1
all,-3.907639906,1
all,-3.902767398,1
all,-3.90072321,1
all,-3.896330068,1
all,-3.894731718,1
all,-3.892006713,1
all,-3.89025304,1
all,-3.889396204,1
all,-3.879945951,1
all,-3.874211623,1
all,-3.86912888,1
all,-3.859603812,1
all,-3.854535835,1
all,-3.847742611,1
all,-3.84503315,1
all,-3.844089996,1
all,-3.843936819,1
all,-3.837742753,1
all,-3.837533186,1
all,-3.829468824,1
all,-3.82880384,1
all,-3.812234573,1
all,-3.809266623,1
all,-3.80507253,1
all,-3.77850939,1
all,-3.774042837,1
all,-3.770588006,1
all,-3.769089897,1
all,-3.763325516,1
all,-3.761575879,1
all,-3.754512089,1
all,-3.747258408,1
all,-3.73590732,1
all,-3.729438736,1
all,-3.722669069,1
all,-3.71688862,1
all,-3.714167362,1
all,-3.697946212,1
all,-3.697186691,1
all,-3.689159346,1
all,-3.681759313,1
all,-3.679063547,1
all,-3.676723239,1
all,-3.676689119,1
all,-3.67431095,1
all,-3.671882533,1
all,-3.669124802,1
all,-3.661203712,1
all,-3.65961777,1
all,-3.652611405,1
all,-3.644774803,1
all,-3.644182658,1
all,-3.639461128,1
all,-3.637423452,1
all,-3.632390808,1
all,-3.630909291,1
all,-3.627061683,1
all,-3.621485777,1
all,-3.60769307,1
all,-3.606550601,1
all,-3.593018007,1
all,-3.58612164,1
all,-3.58326114,1
all,-3.582294862,1
all,-3.578627195,1
all,-3.569420382,1
all,-3.568262599,1
all,-3.559782965,1
all,-3.55697628,1
all,-3.550771224,1
all,-3.538959804,1
all,-3.535823809,1
all,-3.526027526,1
all,-3.525688924,1
all,-3.525069286,1
all,-3.521838083,1
all,-3.520551494,1
all,-3.519974939,1
all,-3.517772911,1
all,-3.514196764,1
all,-3.504765773,1
all,-3.501695541,1
all,-3.495832905,1
all,-3.495327788,1
all,-3.494324087,1
all,-3.491849549,1
all,-3.48780428,1
all,-3.485550808,1
all,-3.485294449,1
all,-3.48278113,1
all,-3.482616743,1
all,-3.479299829,1
all,-3.47883292,1
all,-3.476834114,1
all,-3.476592692,1
all,-3.468566435,1
all,-3.462324158,1
all,-3.461328731,1
all,-3.46071826,1
all,-3.450624185,1
all,-3.450051159,1
all,-3.44738442,1
all,-3.447097985,1
all,-3.445470185,1
all,-3.444216377,1
all,-3.435329761,1
all,-3.432011468,1
all,-3.429580567,1
all,-3.429544901,1
all,-3.429448747,1
all,-3.424315833,1
all,-3.424237313,1
all,-3.417400383,1
all,-3.414064528,1
all,-3.402472319,1
all,-3.402187898,1
all,-3.398182441,1
all,-3.397845425,1
all,-3.396064094,1
all,-3.393347317,1
all,-3.376620575,1
all,-3.372558632,1
all,-3.371125778,1
all,-3.360058525,1
all,-3.359024774,1
all,-3.352114214,1
all,-3.344611181,1
all,-3.344417932,1
all,-3.342982963,1
all,-3.339566212,1
all,-3.337748714,1
all,-3.336738321,1
all,-3.333678295,1
all,-3.332172659,1
all,-3.331548932,1
all,-3.32732603,1
all,-3.32671602,1
all,-3.323719763,1
all,-3.316600576,1
all,-3.316101226,1
all,-3.313726892,1
all,-3.310525913,1
all,-3.308591192,1
all,-3.307203285,1
all,-3.30686185,1
all,-3.30421826,1
all,-3.298226624,1
all,-3.294523668,1
all,-3.291878946,1
all,-3.2892164,1
all,-3.283794229,1
all,-3.277676811,1
all,-3.277507038,1
all,-3.275432882,1
all,-3.273373646,1
all,-3.272900661,1
all,-3.271130043,1
all,-3.269528755,1
all,-3.266131894,1
all,-3.265331404,1
all,-3.263577802,1
all,-3.260779091,1
all,-3.258573831,1
all,-3.247068581,1
all,-3.244376413,1
all,-3.241854495,1
all,-3.241620527,1
all,-3.235031996,1
all,-3.221595804,1
all,-3.219693018,1
all,-3.218649916,1
all,-3.206491282,1
all,-3.205758565,1
all,-3.204667175,1
all,-3.204411149,1
all,-3.203197969,1
all,-3.194816308,1
all,-3.192598618,1
all,-3.184843681,1
all,-3.184702907,1
all,-3.181940922,1
all,-3.174634213,1
all,-3.162702871,1
all,-3.159551658,1
all,-3.158260324,1
all,-3.153341174,1
all,-3.150729566,1
all,-3.148369537,1
all,-3.147433508,1
all,-3.133481681,1
all,-3.130715088,1
all,-3.130644343,1
all,-3.124958057,1
all,-3.123069822,1
all,-3.122812892,1
all,-3.122807741,1
all,-3.118120883,1
all,-3.117537442,1
all,-3.111244371,1
all,-3.105553321,1
all,-3.098664286,1
all,-3.096735084,1
all,-3.09510532,1
all,-3.091411415,1
all,-3.089171432,1
all,-3.087518206,1
all,-3.087046593,1
all,-3.085333937,1
all,-3.08421275,1
all,-3.072352162,1
all,-3.068874592,1
all,-3.062883937,1
all,-3.058185341,1
all,-3.053728524,1
all,-3.050037384,1
all,-3.048941154,1
all,-3.039730195,1
all,-3.039429563,1
all,-3.038637167,1
all,-3.038011215,1
all,-3.037203877,1
all,-3.014477628,1
all,-3.012785931,1
all,-3.008124247,1
all,-3.002996405,1
all,-3.001388517,1
all,-3.000555232,1
all,-2.994775229,1
all,-2.989788636,1
all,-2.986212477,1
all,-2.980552353,1
all,-2.974726638,1
all,-2.973201483,1
all,-2.962329378,1
all,-2.960664196,1
all,-2.960274507,1
all,-2.958836115,1
all,-2.957587793,1
all,-2.956720092,1
all,-2.955699425,1
all,-2.945919389,1
all,-2.945449352,1
all,-2.942423734,1
all,-2.942264801,1
all,-2.937453363,1
all,-2.935636902,1
all,-2.93555951,1
all,-2.935119364,1
all,-2.931850816,1
all,-2.928881491,1
all,-2.922154768,1
all,-2.921807874,1
all,-2.920202948,1
all,-2.918758913,1
all,-2.909317201,1
all,-2.908136244,1
all,-2.907655396,1
all,-2.906482966,1
all,-2.906132695,1
all,-2.90566493,1
all,-2.904803522,1
all,-2.898428963,1
all,-2.898103127,1
all,-2.896890755,1
all,-2.895075818,1
all,-2.889560403,1
all,-2.8887233,1
all,-2.886396756,1
all,-2.885056029,1
all,-2.884800704,1
all,-2.883078991,1
all,-2.881641997,1
all,-2.877627028,1
all,-2.876943696,1
all,-2.871397551,1
all,-2.871242113,1
all,-2.870176828,1
all,-2.869536166,1
all,-2.867746294,1
all,-2.859675498,1
all,-2.858467471,1
all,-2.852641717,1
all,-2.849267255,1
all,-2.848966484,1
all,-2.84820307,1
all,-2.846878663,1
all,-2.844691431,1
all,-2.838481886,1
all,-2.837152701,1
all,-2.831793863,1
all,-2.829299524,1
all,-2.828651437,1
all,-2.827065582,1
all,-2.825571808,1
all,-2.824998762,1
all,-2.82189108,1
all,-2.821669959,1
all,-2.820857907,1
all,-2.819833675,1
all,-2.817788251,1
all,-2.81710478,1
all,-2.810963436,1
all,-2.805945644,1
all,-2.794790122,1
all,-2.79242366,1
all,-2.792024671,1
all,-2.789774041,1
all,-2.779985684,1
all,-2.777449187,1
all,-2.773907051,1
all,-2.773133446,1
all,-2.768051212,1
all,-2.7664097,1
all,-2.765310124,1
all,-2.761259328,1
all,-2.75967814,1
all,-2.756257035,1
all,-2.754211584,1
all,-2.752236807,1
all,-2.750789681,1
all,-2.748413645,1
all,-2.746524354,1
all,-2.743312348,1
all,-2.742654797,1
all,-2.741689486,1
all,-2.739422247,1
all,-2.736531263,1
all,-2.736331268,1
all,-2.727073017,1
all,-2.726571032,1
all,-2.724556253,1
all,-2.723024192,1
all,-2.711278304,1
all,-2.71106125,1
all,-2.708399991,1
all,-2.701973375,1
all,-2.701763754,1
all,-2.69580608,1
all,-2.682965966,1
all,-2.674049073,1
all,-2.672586964,1
all,-2.672172054,1
all,-2.670723131,1
all,-2.670656041,1
all,-2.6694586,1
all,-2.6669711,1
all,-2.666931549,1
all,-2.664855541,1
all,-2.662214637,1
all,-2.659843189,1
all,-2.658548214,1
all,-2.655307353,1
all,-2.648917349,1
all,-2.644907495,1
all,-2.644210163,1
all,-2.642800682,1
all,-2.642138513,1
all,-2.632968511,1
all,-2.630438363,1
all,-2.62805215,1
all,-2.626275687,1
all,-2.623978238,1
all,-2.620386761,1
all,-2.619894617,1
all,-2.619031426,1
all,-2.618021107,1
all,-2.616182672,1
all,-2.609846214,1
all,-2.608966806,1
all,-2.60873741,1
all,-2.603892416,1
all,-2.602385444,1
all,-2.599381885,1
all,-2.596013799,1
all,-2.59295375,1
all,-2.592503901,1
all,-2.583513939,1
all,-2.577880245,1
all,-2.577415252,1
all,-2.572716395,1
all,-2.569406678,1
all,-2.565369061,1
all,-2.564237717,1
all,-2.563166169,1
all,-2.562656048,1
all,-2.562233197,1
all,-2.553061888,1
all,-2.55192377,1
all,-2.549640478,1
all,-2.547894272,1
all,-2.543533171,1
all,-2.53549007,1
all,-2.535354714,1
all,-2.528151115,1
all,-2.526114044,1
all,-2.52575321,1
all,-2.524984937,1
all,-2.516138156,1
all,-2.515384087,1
all,-2.514400054,1
all,-2.5117989,1
all,-2.508988449,1
all,-2.507316239,1
all,-2.502867292,1
all,-2.501772514,1
all,-2.499363778,1
all,-2.49640229,1
all,-2.494993859,1
all,-2.491136564,1
all,-2.488164263,1
all,-2.485969108,1
all,-2.484408432,1
all,-2.482951232,1
all,-2.478907317,1
all,-2.47534915,1
all,-2.465404534,1
all,-2.465078879,1
all,-2.463108962,1
all,-2.462788164,1
all,-2.461563136,1
all,-2.460247767,1
all,-2.459233507,1
all,-2.457080827,1
all,-2.454994206,1
all,-2.450544219,1
all,-2.441420286,1
all,-2.439751379,1
all,-2.439114959,1
all,-2.438738717,1
all,-2.435975066,1
all,-2.43497431,1
all,-2.433205703,1
all,-2.43299621,1
all,-2.432675631,1
all,-2.431597027,1
all,-2.429819648,1
all,-2.429219826,1
all,-2.426715893,1
all,-2.426208758,1
all,-2.421792599,1
all,-2.419800509,1
all,-2.418579262,1
all,-2.416873741,1
all,-2.41648492,1
all,-2.415257566,1
all,-2.411959095,1
all,-2.406280632,1
all,-2.405937816,1
all,-2.405750471,1
all,-2.403148884,1
all,-2.403024955,1
all,-2.400132068,1
all,-2.39650824,1
all,-2.394113039,1
all,-2.392250868,1
all,-2.391921914,1
all,-2.391766752,1
all,-2.389890674,1
all,-2.387387388,1
all,-2.386633644,1
all,-2.378833735,1
all,-2.375015264,1
all,-2.372170675,1
all,-2.371935575,1
all,-2.363835663,1
all,-2.363709916,1
all,-2.362797906,1
all,-2.357051321,1
all,-2.356472498,1
all,-2.354731108,1
all,-2.354347311,1
all,-2.351258033,1
all,-2.349112034,1
all,-2.347302537,1
all,-2.341432722,1
all,-2.340806539,1
all,-2.340605318,1
all,-2.340459246,1
all,-2.336449681,1
all,-2.335173538,1
all,-2.332103101,1
all,-2.32931137,1
all,-2.327768629,1
all,-2.323952449,1
all,-2.321687227,1
all,-2.321089954,1
all,-2.315290138,1
all,-2.311027394,1
all,-2.310251352,1
all,-2.305770169,1
all,-2.304520597,1
all,-2.303656529,1
all,-2.298078941,1
all,-2.297972002,1
all,-2.29480233,1
all,-2.292801164,1
all,-2.292176771,1
all,-2.287510716,1
all,-2.285488104,1
all,-2.283803728,1
all,-2.28354829,1
all,-2.283358244,1
all,-2.282472166,1
all,-2.282067175,1
all,-2.281832415,1
all,-2.279761238,1
all,-2.27961129,1
all,-2.277268616,1
all,-2.275890186,1
all,-2.272487271,1
all,-2.270349611,1
all,-2.268759844,1
all,-2.266709733,1
all,-2.265530721,1
all,-2.265205316,1
all,-2.258574404,1
all,-2.257384472,1
all,-2.255101641,1
all,-2.254353869,1
all,-2.254240395,1
all,-2.253818223,1
all,-2.249286678,1
all,-2.247131947,1
all,-2.247044497,1
all,-2.245009019,1
all,-2.244288487,1
all,-2.243144508,1
all,-2.2430867,1
all,-2.239556527,1
all,-2.237112448,1
all,-2.233724846,1
all,-2.233035484,1
all,-2.228416255,1
all,-2.228242693,1
all,-2.226747982,1
all,-2.225336705,1
all,-2.224284201,1
all,-2.221155099,1
all,-2.217907278,1
all,-2.217065566,1
all,-2.216575172,1
all,-2.205707058,1
all,-2.202314078,1
all,-2.200258229,1
all,-2.19903503,1
all,-2.198360325,1
all,-2.196575529,1
all,-2.196260842,1
all,-2.191889873,1
all,-2.191249812,1
all,-2.191056986,1
all,-2.185444875,1
all,-2.185439226,1
all,-2.182329833,1
all,-2.182320997,1
all,-2.181477698,1
all,-2.180526645,1
