,EXPECTED_ROI,ROI_STANDARD_DEVIATION,SHARPE_RATIO,WIN_LOSS_RATIO,MAX_TRADE_PROPORTION
0,-0.10457555404126213,0.3047041171615023,-0.330011805031345,0.5371803159090911,0.0806962572873966
1,-0.7583812582769205,0.1876607501289294,-6.506819443728239,0.034121752941176475,0.4843791525231881
