,0
ROI_RANGE,32694732382.14666
ROI_STANDARD_DEVIATION,7706222325.56951
EXPECTED_ROI,1816374021.5008287
SHARPE_RATIO,122.09086733220163
UNIQUE_TOKENS_TRADED,35.24600889819419
IQR_ROI,0.1252952605791306
MAX_TRADE_PROPORTION,0.11891209981186499
WIN_LOSS_RATIO,0.02145000349991677
